,Label,Text
4855,0,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
182,0,Lol no. U can trust me.
1791,0,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
2355,0,R we going with the  &lt;#&gt;  bus?
1940,1,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB
702,0,"Sorry, I'll call later"
2442,0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
4573,0,Omg how did u know what I ate?
496,0,Got meh... When?
4335,0,Boo what time u get out? U were supposed to take me shopping today. :(
464,0,"Sorry, I'll call later ok bye"
3316,1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
4823,1,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
172,0,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... "
3954,1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
5343,0,No go. No openings for that room 'til after thanksgiving without an upcharge.
2540,0,Hmmm:)how many players selected?
4038,0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
3647,0,Carlos says we can pick up from him later so yeah we're set
2260,0,Ill call you evening ill some ideas.
3084,0,K..k:)how about your training process?
2112,0,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.
900,1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
1446,0,I am in a marriage function
1911,0,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
2697,0,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
4563,0,How much u trying to get?
741,0,Yes i will be there. Glad you made it.
2293,0,:-( that's not v romantic!
2452,0,I know complain num only..bettr directly go to bsnl offc nd apply for it..
3693,0,No i am not having not any movies in my laptop
4554,0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
1206,0,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
509,0,What's the significance?
4626,0,I'm on the bus. Love you
5445,0,"And that's fine, I got enough bud to last most of the night at least"
3464,0,i am seeking a lady in the street and a freak in the sheets. Is that you?
5050,0,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
1549,0,"Me, i dont know again oh"
3029,0,You have got tallent but you are wasting.
4044,0,I am literally in bed and have been up for like  &lt;#&gt;  hours
2202,0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
2566,0,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
3306,0,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
2044,1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
767,0,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
5427,1,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
1508,0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
3134,0,So no messages. Had food?
421,0,Yes:)from last week itself i'm taking live call.
123,1,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
4634,0,Oh wow thats gay. Will firmware update help
4209,0,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
819,0,Then why you not responding
1403,0,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
1382,0,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!"
2148,0,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
4694,0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
1575,0,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
1638,1,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
1795,0,How much i gave to you. Morning.
5362,0,I'm in inside office..still filling forms.don know when they leave me.
4963,0,Yup ok...
399,0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
3151,0,Yo! Howz u? girls never rang after india. L
2310,0,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
882,0,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training."
5539,0,Just sleeping..and surfing
4957,0,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
1352,0,Yo theres no class tmrw right?
3390,0,O. Guess they both got screwd
5071,1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
2130,0,Mine here like all fr china then so noisy.
982,0,Reckon need to be in town by eightish to walk from * carpark.
456,0,Si si. I think ill go make those oreo truffles.
1486,0,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)"
1079,0,Convey my regards to him
1950,0,Wait 2 min..stand at bus stop
4800,0,I dont know why she.s not getting your messages
689,0,Thanks love. But am i doing torch or bold.
2429,0,She.s find. I sent you an offline message to know how anjola's now.
641,0,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
2392,0,PICK UR FONE UP NOW U DUMB?
2825,0,No need to buy lunch for me.. I eat maggi mee..
1953,0,Nah im goin 2 the wrks with j wot bout u?
3396,0,Then i buy.
3058,0,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
5257,0,"As usual..iam fine, happy &amp; doing well..:)"
4180,0,Can ü send me a copy of da report?
2710,0,Sorry de i went to shop.
1083,0,Send to someone else :-)
4137,0,have you ever had one foot before?
5554,0,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
3620,1,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
1884,0,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-("
4198,1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
389,1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
2494,0,they released another Italian one today and it has a cosign option
4076,0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
3036,0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
4462,0,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
845,0,K.k:)when are you going?
542,0,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'"
91,0,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. 
5242,0,Hmm thinking lor...
3409,1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
1979,0,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
3244,0,Pls accept me for one day. Or am begging you change the number.
5381,1,You have 1 new message. Call 0207-083-6089
3150,0,"Sorry,  in meeting I'll call you later"
4557,0,Gettin rdy to ship comp
3590,0,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
4017,0,In which place i can get rooms cheap:-)
2964,0,You dont know you jabo me abi.
2529,0,jay says he'll put in  &lt;#&gt;
3605,0,Hey morning what you come to ask:-) pa...
1676,0,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."""
1048,1,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
2949,0,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
1960,0,Howz that persons story
2530,0,Can you just come in for a sec? There's somebody here I want you to see
4102,1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd
3439,0,Its good to hear from you
237,0,Or ill be a little closer like at the bus stop on the same street
3666,0,Ha... U jus ate honey ar? So sweet...
4210,0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
1133,0,Good morning princess! How are you?
2880,0,U still painting ur wall?
1805,0,The bus leaves at  &lt;#&gt; 
4906,1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
163,0,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.
4559,0,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
5302,0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
5475,0,Dhoni have luck to win some big title.so we will win:)
4118,0,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though"
4998,0,Esplanade lor. Where else...
